1,0.166143,0.280268,0.068818,0.734332,0.534126,0.0138682,0.145605,0.578665,0.895257,0.865406,0.550564,0.50538,0.751908,0.334615,0.767593,0.108097,0.602484,0.903097
1,0.542797,0.217061,0.270333,0.610046,0.321921,0.571763,0.212128,0.147203,0.949518,0.0200362,0.365211,0.213456,0.3261,0.382851,0.125316,0.997265,0.726788,0.814627
1,0.310352,0.551353,0.330233,0.699999,0.451201,0.00121479,0.515302,0.247204,0.0862827,0.294501,0.981731,0.855554,0.221855,0.573423,0.217769,0.50241,0.336716,0.550297
1,0.554229,0.640317,0.179199,0.943816,0.965435,0.907978,0.288347,0.137221,0.931199,0.450723,0.931248,0.268674,0.716456,0.769175,0.776214,0.969363,0.591593,0.852321
1,0.0604714,0.0334731,0.274572,0.336015,0.059398,0.875912,0.699808,0.404413,0.860247,0.156562,0.888766,0.210468,0.57522,0.652341,0.210176,0.576552,0.652819,0.19131
1,0.837178,0.349209,0.139125,0.910652,0.723873,0.436198,0.444314,0.89227,0.275855,0.572987,0.569574,0.59327,0.680707,0.520422,0.0730671,0.120636,0.516308,0.660015
1,0.271418,0.653109,0.9928,0.779837,0.462741,0.225662,0.570829,0.52345,0.223129,0.151926,0.459889,0.189588,0.673339,0.109551,0.534734,0.710132,0.83146,0.898194
1,0.0239212,0.7885,0.392745,0.862112,0.815376,0.631075,0.470086,0.528564,0.979535,0.649464,0.384347,0.175653,0.344239,0.701359,0.301936,0.939268,0.316415,0.701766
1,0.273813,0.608293,0.168283,0.676352,0.0137155,0.81918,0.541494,0.493468,0.180408,0.612112,0.465531,0.90226,0.631584,0.0990889,0.542684,0.163613,0.816358,0.711909
1,0.498439,0.51829,0.0158443,0.0393335,0.803373,0.741796,0.904929,0.0380762,0.270916,0.661655,0.141962,0.804406,0.478241,0.979943,0.727646,0.347659,0.988853,0.447937
1,0.288345,0.943532,0.797574,0.803857,0.632701,0.220555,0.426066,0.563585,0.797355,0.103695,0.853752,0.984103,0.0667133,0.39641,0.692716,0.188351,0.90561,0.350074
0,0.906736,0.845611,0.0338896,0.382948,0.645635,0.932791,0.0400954,0.549632,0.217779,0.923008,0.353318,0.828581,0.865206,0.0840832,0.367433,0.537126,0.0875758,0.272303
1,0.790757,0.0964385,0.376166,0.323435,0.271645,0.915758,0.0965772,0.672209,0.9112,0.321788,0.236771,0.40301,0.619776,0.502065,0.998483,0.160839,0.26485,0.478664
1,0.644259,0.969022,0.815632,0.56121,0.778106,0.454347,0.918361,0.809918,0.254702,0.419313,0.780902,0.0153047,0.432229,0.772509,0.522024,0.0772065,0.172865,0.847359
1,0.244118,0.177209,0.29181,0.397574,0.493667,0.313844,0.853588,0.504978,0.769069,0.869796,0.955375,0.814388,0.334516,0.505604,0.380875,0.700991,0.342793,0.709022
1,0.80518,0.0699654,0.314034,0.13725,0.0299129,0.37776,0.887132,0.164777,0.43248,0.0690084,0.891443,0.43157,0.0786513,0.733349,0.493008,0.566696,0.0470512,0.320188
1,0.671587,0.730205,0.949889,0.274113,0.821364,0.99045,0.0458887,0.115101,0.168343,0.0095199,0.823803,0.53283,0.603478,0.0764251,0.240845,0.438138,0.866115,0.109019
1,0.579402,0.510161,0.221875,0.555486,0.689032,0.0764602,0.249088,0.265131,0.893472,0.544539,0.510709,0.127523,0.666518,0.943891,0.606818,0.989129,0.188199,0.907212
0,0.977305,0.597218,0.309078,0.983514,0.2795,0.900335,0.760158,0.20495,0.564339,0.755481,0.862397,0.703169,0.554544,0.327932,0.829222,0.0549884,0.977709,0.504756
0,0.473099,0.979196,0.256344,0.0119559,0.553195,0.554762,0.583126,0.922551,0.468278,0.768534,0.913489,0.183761,0.83934,0.285804,0.90702,0.461765,0.635196,0.0210743
1,0.508078,0.568952,0.0109883,0.351662,0.895745,0.682488,0.998459,0.438383,0.300405,0.338091,0.179809,0.229032,0.18871,0.844193,0.390763,0.283139,0.500086,0.307007
1,0.482891,0.917951,0.570038,0.466117,0.112735,0.926429,0.257335,0.125265,0.426803,0.995409,0.0280724,0.300612,0.0113462,0.606609,0.69664,0.444892,0.521262,0.732127
1,0.549942,0.988604,0.381534,0.601424,0.131196,0.208842,0.809848,0.928802,0.689969,0.667966,0.204841,0.625113,0.0468506,0.543082,0.103849,0.611193,0.703175,0.372335
1,0.629926,0.00899437,0.579833,0.75404,0.32492,0.36482,0.0937815,0.696464,0.0742784,0.816184,0.844058,0.578837,0.0998531,0.812297,0.85828,0.604816,0.527396,0.38039
1,0.693058,0.0583442,0.696438,0.474131,0.868195,0.809991,0.890317,0.984934,0.351078,0.434944,0.131496,0.140274,0.710461,0.112605,0.633321,0.44233,0.965443,0.950673
1,0.917781,0.312822,0.620249,0.387047,0.443384,0.893702,0.500372,0.554763,0.166015,0.911935,0.409331,0.563012,0.32153,0.476439,0.0849844,0.486195,0.0672621,0.86361
0,0.9698,0.691416,0.526029,0.0823638,0.104676,0.789402,0.805434,0.63111,0.597129,0.291983,0.413248,0.654471,0.873086,0.0787491,0.570525,0.63943,0.678007,0.991041
1,0.00125443,0.935895,0.769611,0.792617,0.353193,0.667448,0.81614,0.96418,0.711245,0.584092,0.165295,0.80935,0.287608,0.991867,0.889927,0.530099,0.89823,0.880278
0,0.767814,0.862666,0.0958281,0.0954277,0.510833,0.203756,0.789735,0.794024,0.119817,0.944159,0.259582,0.275318,0.771615,0.746867,0.408134,0.937859,0.179099,0.775296
1,0.842468,0.126199,0.589327,0.64359,0.711936,0.545565,0.362442,0.37502,0.627092,0.261219,0.145991,0.293003,0.194387,0.95639,0.0665535,0.387424,0.358485,0.203458
1,0.381992,0.951735,0.0922091,0.924031,0.198791,0.641233,0.117315,0.875836,0.632273,0.447458,0.753678,0.260018,0.563017,0.619829,0.0374262,0.720133,0.75784,0.431846
1,0.978827,0.141387,0.951547,0.0901055,0.0168743,0.256741,0.00782052,0.296604,0.738943,0.975425,0.472226,0.133557,0.469097,0.091389,0.487927,0.404388,0.833787,0.858435
1,0.950046,0.269055,0.278555,0.62627,0.859663,0.712693,0.238748,0.847079,0.00532561,0.35953,0.273377,0.64999,0.108389,0.901332,0.166454,0.585272,0.624297,0.441298
1,0.559648,0.211979,0.694074,0.150718,0.126538,0.162545,0.254231,0.812882,0.925625,0.901439,0.613846,0.265809,0.407308,0.727184,0.870513,0.230888,0.66224,0.176694
1,0.0860313,0.0777606,0.0588959,0.436346,0.33151,0.771729,0.67225,0.293345,0.051208,0.643213,0.174858,0.836967,0.395564,0.561437,0.279825,0.631974,0.195663,0.99882
1,0.585876,0.532938,0.744665,0.945812,0.410767,0.655021,0.519346,0.0525961,0.203453,0.134272,0.868658,0.52016,0.971357,0.462182,0.355327,0.41093,0.0804039,0.398084
1,0.0086408,0.432523,0.998263,0.11017,0.671009,0.170808,0.207669,0.703076,0.61118,0.632672,0.948308,0.669069,0.920149,0.270859,0.0482594,0.826194,0.737805,0.733419
1,0.0493997,0.04927,0.759216,0.66452,0.774061,0.863979,0.596792,0.87942,0.587873,0.212854,0.309701,0.588191,0.671851,0.437921,0.0830065,0.878178,0.106693,0.085559
1,0.0764745,0.710956,0.883788,0.122997,0.905278,0.236193,0.367033,0.781591,0.344565,0.817351,0.712681,0.549026,0.851187,0.306865,0.205398,0.645744,0.883286,0.752249
1,0.290591,0.466087,0.214378,0.450625,0.524372,0.396243,0.330921,0.861528,0.824471,0.313369,0.902875,0.493353,0.799374,0.221227,0.957615,0.84444,0.418955,0.585293
1,0.0694385,0.11742,0.192879,0.193287,0.12009,0.573027,0.323365,0.705869,0.807584,0.700005,0.845874,0.534397,0.462162,0.629271,0.508404,0.624857,0.289578,0.664656
1,0.375836,0.379274,0.414511,0.90067,0.703177,0.412278,0.48994,0.129604,0.318943,0.933206,0.718698,0.171454,0.809136,0.263083,0.91264,0.543341,0.939295,0.312094
0,0.915003,0.889988,0.809433,0.760867,0.688014,0.26286,0.451783,0.287775,0.621162,0.271075,0.761118,0.734215,0.789958,0.167696,0.333885,0.673367,0.23901,0.0783735
1,0.335995,0.854629,0.720635,0.130296,0.307417,0.286973,0.524143,0.509764,0.313394,0.918792,0.0893914,0.0261841,0.855733,0.7934,0.0598358,0.814484,0.167914,0.371606
1,0.52413,0.0174524,0.922932,0.727869,0.594623,0.704475,0.92507,0.170789,0.648957,0.00201479,0.696646,0.917204,0.181028,0.0567804,0.572946,0.735757,0.259847,0.966721
1,0.563314,0.711905,0.584726,0.00549319,0.949542,0.77961,0.128152,0.348697,0.262879,0.342978,0.217988,0.0390786,0.515342,0.372668,0.121013,0.174225,0.362146,0.748973
1,0.430324,0.255601,0.763058,0.208471,0.959391,0.466139,0.27632,0.17314,0.578153,0.0257772,0.432228,0.250552,0.649623,0.805439,0.419501,0.241852,0.616525,0.830643
1,0.324662,0.808797,0.43891,0.0465246,0.573556,0.275638,0.0251661,0.787789,0.805143,0.363729,0.794099,0.154254,0.503439,0.756179,0.585928,0.657926,0.235532,0.960102
0,0.868261,0.909368,0.773757,0.702602,0.340249,0.13594,0.0743638,0.334298,0.0783117,0.194536,0.0419043,0.758684,0.517406,0.677615,0.739766,0.972706,0.579133,0.494948
1,0.902317,0.396196,0.224373,0.143771,0.706488,0.254153,0.992351,0.258423,0.950031,0.0544525,0.222747,0.507683,0.877914,0.39256,0.849437,0.424298,0.390664,0.270086
0,0.990747,0.611856,0.202425,0.231401,0.0490951,0.173547,0.334743,0.918631,0.435809,0.0121437,0.642219,0.539411,0.624722,0.278705,0.687171,0.0299484,0.956526,0.59276
1,0.704764,0.828253,0.454622,0.235831,0.752759,0.100137,0.203521,0.511496,0.410646,0.570583,0.965101,0.278223,0.534552,0.672198,0.86213,0.0101625,0.713928,0.245896
1,0.749666,0.227409,0.00118109,0.0722953,0.4999,0.141009,0.670044,0.998506,0.030296,0.960573,0.472191,0.873104,0.233497,0.274366,0.267856,0.507357,0.467392,0.934694
1,0.781874,0.363261,0.118812,0.669844,0.163972,0.423382,0.651811,0.542261,0.116165,0.124233,0.318853,0.766789,0.485639,0.690476,0.294831,0.686634,0.274841,0.575016
1,0.0983003,0.914177,0.839536,0.277825,0.0506445,0.122875,0.080786,0.585229,0.387748,0.480347,0.895512,0.466365,0.446735,0.139888,0.320359,0.310681,0.229001,0.454268
1,0.247917,0.249634,0.642273,0.512069,0.531921,0.58441,0.305319,0.308397,0.906482,0.304217,0.499918,0.0830276,0.658009,0.836051,0.152701,0.336784,0.810902,0.0412557
1,0.179363,0.404092,0.41678,0.597772,0.905577,0.751218,0.865577,0.186333,0.110366,0.372311,0.701823,0.744825,0.272418,0.0328353,0.827268,0.261479,0.322408,0.920082
1,0.371694,0.305146,0.608535,0.403426,0.182833,0.956845,0.929041,0.222593,0.845124,0.777938,0.0570446,0.0498132,0.987831,0.783073,0.285759,0.1023,0.302431,0.229315
1,0.758867,0.752564,0.0854659,0.927965,0.729706,0.69553,0.631081,0.534199,0.402123,0.322483,0.450721,0.1561,0.735716,0.688323,0.188366,0.796319,0.66055,0.916286
1,0.937312,0.525801,0.185345,0.749136,0.850486,0.393021,0.161923,0.825045,0.0712642,0.081483,0.284431,0.0024346,0.136315,0.844958,0.192474,0.302528,0.158379,0.490355
1,0.817685,0.680569,0.320277,0.467748,0.346648,0.232797,0.29155,0.190248,0.571048,0.622464,0.252583,0.362626,0.155448,0.892321,0.470185,0.582468,0.34981,0.699033
1,0.456781,0.323067,0.674255,0.341922,0.661919,0.500309,0.603369,0.624099,0.478101,0.803243,0.995259,0.331925,0.128913,0.797666,0.812475,0.460337,0.607513,0.629483
1,0.945891,0.194052,0.39502,0.559384,0.640566,0.880721,0.858098,0.457388,0.959584,0.518741,0.814587,0.494941,0.774004,0.87687,0.18212,0.759797,0.478624,0.583029
1,0.925343,0.338594,0.786751,0.869051,0.875677,0.866783,0.0510652,0.821219,0.499082,0.309858,0.56181,0.950595,0.166275,0.367803,0.55841,0.679888,0.0200549,0.465313
1,0.445176,0.990443,0.81806,0.587411,0.541093,0.432264,0.139459,0.381174,0.873401,0.389512,0.632576,0.116197,0.403197,0.866984,0.878678,0.155291,0.124295,0.568275
1,0.0816968,0.79933,0.499263,0.311961,0.304655,0.919926,0.481232,0.461883,0.455839,0.991377,0.710746,0.618634,0.451186,0.234836,0.168832,0.135646,0.374496,0.333882
1,0.233228,0.0894427,0.920091,0.956945,0.487916,0.497787,0.110469,0.602369,0.548295,0.890843,0.535574,0.398823,0.837027,0.197059,0.661836,0.025352,0.0940547,0.113096
0,0.698562,0.749652,0.13489,0.896777,0.368485,0.603159,0.507288,0.775775,0.671462,0.634427,0.305445,0.788916,0.940204,0.242678,0.993277,0.525232,0.0639751,0.769265
1,0.207145,0.565504,0.0190136,0.571064,0.682902,0.407882,0.766287,0.441099,0.193066,0.251012,0.623529,0.673563,0.55856,0.450643,0.837323,0.39767,0.841743,0.0950602
1,0.829985,0.178756,0.712229,0.592365,0.413584,0.762364,0.626688,0.752348,0.680883,0.793911,0.199871,0.922435,0.828986,0.230377,0.498815,0.521776,0.951901,0.0561213
1,0.574838,0.722666,0.97929,0.876243,0.000858383,0.317225,0.776988,0.237588,0.878727,0.405012,0.859816,0.0866074,0.568276,0.94939,0.245301,0.01825,0.473029,0.342246
1,0.143718,0.573367,0.654092,0.629329,0.756588,0.84057,0.351817,0.610423,0.835697,0.170628,0.957197,0.458725,0.120797,0.817173,0.785127,0.915192,0.214878,0.527359
1,0.849874,0.58446,0.161104,0.823653,0.365244,0.519258,0.949189,0.0839374,0.522097,0.731341,0.577884,0.860753,0.34666,0.655854,0.671248,0.482817,0.510958,0.625267
1,0.62109,0.648057,0.722853,0.212647,0.155459,0.635197,0.839242,0.982161,0.763406,0.692677,0.38327,0.42349,0.438282,0.587814,0.74702,0.470458,0.676241,0.163119
1,0.511947,0.671476,0.538154,0.268859,0.2625,0.309356,0.724382,0.354206,0.484132,0.426175,0.446762,0.997718,0.355792,0.952638,0.597846,0.214007,0.948157,0.456663
1,0.649366,0.167627,0.129363,0.408177,0.0661662,0.659912,0.742137,0.406815,0.551702,0.784111,0.78822,0.341652,0.0411231,0.53372,0.459892,0.961959,0.869015,0.67366
1,0.751171,0.055183,0.876063,0.0317078,0.953696,0.115376,0.358328,0.855212,0.233656,0.938578,0.759927,0.605522,0.24232,0.495308,0.782511,0.778073,0.144095,0.0132487
1,0.423552,0.408844,0.849579,0.489168,0.0339348,0.240871,0.34948,0.795265,0.140854,0.0395519,0.808244,0.928896,0.305014,0.90972,0.79587,0.331507,0.919558,0.505578
1,0.191904,0.484547,0.336175,0.41252,0.184029,0.108613,0.82567,0.23245,0.258201,0.118321,0.194368,0.684312,0.156799,0.515765,0.644641,0.362988,0.787996,0.223362
1,0.205554,0.322154,0.615568,0.00856783,0.470757,0.384421,0.882596,0.207159,0.642031,0.182051,0.188467,0.108839,0.298625,0.00250876,0.130677,0.0983567,0.707488,0.155118
1,0.0351427,0.8766,0.110604,0.224991,0.373671,0.562109,0.375331,0.0790906,0.44977,0.0629005,0.76946,0.878935,0.950826,0.0464525,0.706323,0.928668,0.0969123,0.324681
1,0.350547,0.34173,0.124678,0.103381,0.695523,0.886114,0.279653,0.45479,0.719354,0.710189,0.479694,0.103523,0.105327,0.157467,0.553035,0.29573,0.923093,0.0644976
1,0.719655,0.589681,0.737138,0.484971,0.25857,0.597187,0.243137,0.445122,0.512003,0.175029,0.206472,0.89854,0.59066,0.788372,0.445075,0.903216,0.788965,0.820661
